rhakhis_wfo,taxonid,family,genus,specificepithet,infraspecificepithet,scientfiicname,scientfiicnameauthorship,taxonrank,taxonomicstatus,acceptednameusageid,parentnameusageid,originalnameusageid,namepublishedin,nomenclaturalstatus,taxonremarks,scientificnameid,references,rhakhis_parent,rhakhis_accepted,rhakhis_pk,rhakhis_skip,rhakhis_rank,rhakhis_status,rhakhis_basionym,subfamily
wfo-0000167050,2470086,Fabaceae,Zingania,minutiflora,,Zingania minutiflora,A.Chev.,Species,Synonym,2767117,,,Rev. Int. Bot. Appl. Agric. Trop. 26: 602 (1946),,,ipni:525959-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:525959-1,,wfo-0000167040,39788,,,,,Detarioideae
wfo-0001034067,2587530,Fabaceae,Berlinia,acuminata,bruneelii,Berlinia acuminata var. bruneelii,De Wild.,Variety,Synonym,2674965,,,"Ann. Mus. Congo Belge, Bot., sér. 5, 2: 138 (1907)",,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2587530-4,,wfo-0000213370,39800,,,,,Detarioideae
wfo-0000168382,2735827,Fabaceae,Copaifera,copallifera,,Copaifera copallifera,(Benn.) Milne-Redh.,Species,Synonym,2834810,,2834810,Bull. Misc. Inform. Kew 1934: 400 (1934),,,ipni:486982-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:486982-1,,wfo-0000168339,39904,,,,,Detarioideae
wfo-0001444326,2901183,Fabaceae,Anthonotha,isopetala,versicolor,Anthonotha isopetala var. versicolor,J.Léonard,Variety,Synonym,3291096,,,"Mém. Acad. Roy. Sci. Outre-Mer, Cl. Sci. Nat. Méd., Collect. 8vo, n.s., 30(2): 224 (1957)",,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2901183-4,,wfo-1000030035,39905,,,,,Detarioideae
wfo-0000213482,2674977,Fabaceae,Berlinia,gilletii,,Berlinia gilletii,De Wild.,Species,Synonym,2674979,,,Pl. Bequaert. 3: 138 (1925),,,ipni:481847-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:481847-1,,wfo-0000213462,39919,,,,,Detarioideae
wfo-0000203526,2531779,Fabaceae,Pahudia,africana,,Pahudia africana,(Sm. ex Pers.) Prain,Species,Synonym,2624955,,2624955,Sci. Mem. Off. Med. Dept. Gov. India 12: 16 (1902),,,ipni:512036-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:512036-1,,wfo-0000213207,39967,,,,,Detarioideae
wfo-4000008972,2731424,Fabaceae,Colophospermum,,,Colophospermum,J.Léonard,Genus,Accepted,2731424,,,Bull. Jard. Bot. État Bruxelles 19: 390 (1949),", nom. cons.",S. Trop. & S. Africa,ipni:22064-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:22064-1,wfo-4100002415,,39970,,,,,Detarioideae
wfo-0001358511,2675901,Fabaceae,Bikinia,letestui,mayumbensis,Bikinia letestui subsp. mayumbensis,Wieringa,Subspecies,Accepted,2675901,2675900,,Wageningen Agric. Univ. Pap. 99(4): 229 (1999),,Congo,ipni:1011136-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:1011136-1,wfo-0000193712,,40049,,,,,Detarioideae
wfo-4000016069,2830927,Fabaceae,Gorskia,,,Gorskia,Bolle,Genus,Synonym,2834802,,,"W.C.H.Peters, Naturw. Reise Mossambique 6(Bot., 1): 15 (1861)",,,ipni:22515-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:22515-1,,wfo-4000016341,40084,,,,,Detarioideae
wfo-0001382171,2735902,Fabaceae,Copaifera,trapezifolia,tenella,Copaifera trapezifolia var. tenella,Hayne,Variety,Synonym,2735900,,,Linnaea 1: 427 (1826),,,ipni:64951-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:64951-2,,wfo-0000165659,40086,,,,,Detarioideae
wfo-0001051266,2789847,Fabaceae,Eperua,bijuga,typica,Eperua bijuga f. typica,Ducke,Form,Invalid,2789845,,,Trop. Woods 62: 26 (1940),", not validly publ.",,ipni:91102-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:91102-2,,wfo-0000174105,40094,,,,,Detarioideae
wfo-0001231445,2881921,Fabaceae,Macrolobium,demonstrans,talbotii,Macrolobium demonstrans var. talbotii,Baker f.,Variety,Synonym,2825243,,,"A.B.Rendle & al., Cat. Pl. Oban: 28 (1913)",,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2881921-4,,wfo-0000167408,40206,,,,,Detarioideae
wfo-0000165590,2746509,Fabaceae,Cryptosepalum,boehmii,,Cryptosepalum boehmii,Harms,Species,Synonym,2746530,,,Bot. Jahrb. Syst. 33: 156 (1902),,,ipni:489186-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:489186-1,,wfo-0000165558,40225,,,,,Detarioideae
wfo-0000193379,2444691,Fabaceae,Tamarindus,intsia,,Tamarindus intsia,Spreng.,Species,Synonym,3012923,,,"Syst. Veg., ed. 16. 3: 158 (1826)",,,ipni:520168-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:520168-1,,wfo-0000203558,40291,,,,,Detarioideae
wfo-0001056569,2735784,Fabaceae,Copaiba,arnoldiana,,Copaiba arnoldiana,De Wild. & T.Durand,Species,Synonym,2834803,,,"Bull. Soc. Roy. Bot. Belgique, Compt. Rend. 39: 64 (1900)",,,ipni:486943-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:486943-1,,wfo-0000168244,40294,,,,,Detarioideae
wfo-0001443732,3238375,Fabaceae,Cynometra,vitiensis,,Cynometra vitiensis,Rados.,Species,Accepted,3238375,2752227,,PhytoKeys 127: 16 (2019),,Fiji,ipni:77199269-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77199269-1,wfo-4000010422,,40327,,,,,Detarioideae
wfo-0000726994,2857052,Fabaceae,Hymenaea,lamarckiana,,Hymenaea lamarckiana,D.Dietr.,Species,Synonym,2857087,,,Syn. Plant. 2: 1473 (1840),,,ipni:498786-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:498786-1,,wfo-0000168651,40337,,,,,Detarioideae
wfo-0000465943,2531808,Fabaceae,Pahudia,macrocarpa,,Pahudia macrocarpa,Pierre ex Laness.,Species,Invalid,2625015,,,Pl. Util. Col. Franç.: 287 (1886),", opus utique oppr.",,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2531808-4,,wfo-0000186209,40364,,,,,Detarioideae
wfo-0001372049,2857042,Fabaceae,Hymenaea,courbaril,subsessilis,Hymenaea courbaril var. subsessilis,Ducke,Variety,Synonym,2857037,,,Arch. Jard. Bot. Rio de Janeiro 4: 263 (1925),,,ipni:125425-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:125425-2,,wfo-0000168642,40415,,,,,Detarioideae
wfo-0000213414,2674969,Fabaceae,Berlinia,congolensis,,Berlinia congolensis,(Baker f.) Keay,Species,Accepted,2674969,2674950,2674985,Kew Bull. 9: 271 (1954),,Nigeria to Angola,ipni:481840-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:481840-1,wfo-4000004489,,40444,,,,,Detarioideae
wfo-0000164351,2789853,Fabaceae,Eperua,glabriflora,,Eperua glabriflora,(Ducke) R.S.Cowan,Species,Accepted,2789853,2789844,2789846,Smithsonian Contr. Bot. 28: 31 (1975),,N. Brazil,ipni:91106-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:91106-2,wfo-4000013535,,40492,,,,,Detarioideae
wfo-0000193713,2373991,Fabaceae,Monopetalanthus,letestui,,Monopetalanthus letestui,Pellegr.,Species,Synonym,2675900,,,Bull. Soc. Bot. France 89: 120 (1942),,,ipni:509080-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:509080-1,,wfo-0000193712,40537,,,,,Detarioideae
wfo-0000167773,2735803,Fabaceae,Copaiba,oblongifolia,,Copaiba oblongifolia,(Mart. ex Hayne) Kuntze,Species,Synonym,2735883,,2735883,Revis. Gen. Pl. 1: 172 (1891),,,ipni:64888-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:64888-2,,wfo-0001034243,40539,,,,,Detarioideae
wfo-0001445289,3031264,Fabaceae,Cynometra,schefferi,schefferi,Cynometra schefferi var. schefferi,,Variety,Accepted,3031264,3238362,,Unknown,,Sulawesi to Bismarck Arch.,ipni:77190475-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77190475-1,wfo-0001443727,,40594,,,,,Detarioideae
wfo-0000199643,2865937,Fabaceae,Intsia,plurijuga,,Intsia plurijuga,Harms,Species,Synonym,2865935,,,Bot. Jahrb. Syst. 55: 54 (1917),,,ipni:500964-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:500964-1,,wfo-0000185543,40596,,,,,Detarioideae
wfo-4000011236,2763143,Fabaceae,Detarium,,,Detarium,Juss.,Genus,Accepted,2763143,,,Gen. Pl.: 365 (1789),,W. Trop. Africa to Sudan,ipni:22234-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:22234-1,wfo-4100002415,,40678,,,,,Detarioideae
wfo-0000203539,2752249,Fabaceae,Cynometra,bourdillonii,,Cynometra bourdillonii,Gamble,Species,Accepted,2752249,2752227,,Bull. Misc. Inform. Kew 1908: 446 (1908),,SW. India,ipni:489374-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:489374-1,wfo-4000010422,,40726,,,,,Detarioideae
wfo-0001057427,2681467,Fabaceae,Brachystegia,puberula,,Brachystegia puberula,Hutch. & Burtt Davy,Species,Accepted,2681467,2681394,,Bull. Misc. Inform. Kew 1923: 156 (1923),,Tanzania to Angola,ipni:482248-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:482248-1,wfo-4000005257,,40766,,,,,Detarioideae
wfo-0001410638,2848564,Fabaceae,Heterostemon,mimosoides,pacimoniensis,Heterostemon mimosoides var. pacimoniensis,R.S.Cowan,Variety,Accepted,2848564,2848560,,Proc. Kon. Ned. Akad. Wetensch. C 79: 53 (1976),,Venezuela (Amazonas),ipni:121413-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:121413-2,wfo-0000173634,,40823,,,,,Detarioideae
wfo-0001057592,2466353,Fabaceae,Westia,eminii,,Westia eminii,(Taub.) J.F.Macbr.,Species,Synonym,2331518,,2674976,Contr. Gray Herb. 59: 21 (1919),,,ipni:525719-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:525719-1,,wfo-0000169101,40891,,,,,Detarioideae
wfo-0000213601,2675014,Fabaceae,Berlinia,tomentella,,Berlinia tomentella,Keay,Species,Accepted,2675014,2674950,,Kew Bull. 9: 273 (1954),,W. Trop. Africa to Cameroon,ipni:481879-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:481879-1,wfo-4000004489,,40897,,,,,Detarioideae
wfo-0000165660,2735903,Fabaceae,Copaifera,venezuelana,,Copaifera venezuelana,Harms & Pittier,Species,Accepted,2735903,2735808,,Trab. Mus. Comercial Venezuela 1: 19 (1927),,Venezuela,ipni:487049-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:487049-1,wfo-4000009218,,40935,,,,,Detarioideae
wfo-0000168631,2856883,Fabaceae,Hylodendron,gabunense,,Hylodendron gabunense,Taub.,Species,Accepted,2856883,2856882,,"H.G.A.Engler & K.A.E.Prantl, Nat. Pflanzenfam. 3(3): 386 (1894)",,Nigeria to WC. Trop. Africa,ipni:498766-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:498766-1,wfo-4000018617,,40950,,,,,Detarioideae
wfo-0000168277,2834815,Fabaceae,Guibourtia,gossweileri,,Guibourtia gossweileri,(M.A.Exell) Torre & Hillc.,Species,Synonym,2870002,,2735846,"Carisso, Consp. Fl. Angol. 2: 241 (1956)",,,ipni:497156-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:497156-1,,wfo-0001034627,40989,,,,,Detarioideae
wfo-0001445287,3031263,Fabaceae,Cynometra,polyandra,polyandra,Cynometra polyandra var. polyandra,,Variety,Accepted,3031263,2752361,,Unknown,,Assam to Pen. Malaysia,ipni:77190427-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77190427-1,wfo-0000199646,,41060,,,,,Detarioideae
wfo-0001061134,2683887,Fabaceae,Brownea,tillettiana,,Brownea tillettiana,D.Velásquez & G.Agostini,Species,Accepted,2683887,2683839,,Ernstia 5: 4 (1981),,NE. Colombia to NW. Venezuela,ipni:273522-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:273522-2,wfo-4000005512,,41067,,,,,Detarioideae
wfo-0000167245,2805218,Fabaceae,Eurypetalum,tessmannii,,Eurypetalum tessmannii,Harms,Species,Accepted,2805218,2805216,,Bot. Jahrb. Syst. 45: 295 (1910),,S. Cameroon to Gabon,ipni:494681-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:494681-1,wfo-4000014304,,41076,,,,,Detarioideae
wfo-1000049361,3305127,Fabaceae,Hymenaea,brevipetiolata,,Hymenaea brevipetiolata,"(N.F.Mattos) R.B.Pinto, R.S.Braga & Mansano",Species,Accepted,3305127,2857026,2857078,Bot. J. Linn. Soc. 202: 142 (2023),,C. Brazil,ipni:77320507-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77320507-1,wfo-4000018629,,41130,,,,,Detarioideae
wfo-0000213621,2675017,Fabaceae,Berlinia,viridicans,,Berlinia viridicans,Baker f.,Species,Accepted,2675017,2674950,,J. Bot. 66(Suppl. 1): 141 (1928),,WC. Trop. Africa,ipni:481882-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:481882-1,wfo-4000004489,,41162,,,,,Detarioideae
wfo-0000624070,2740416,Fabaceae,Cotylelobiopsis,beccariana,,Cotylelobiopsis beccariana,F.Heim,Species,Synonym,2735886,,,Rech. Dipterocarp.: 125 (1892),,,ipni:320606-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:320606-1,,wfo-0000206091,41211,,,,,Detarioideae
wfo-0000745650,2898599,Fabaceae,Anthonotha,xanderi,,Anthonotha xanderi,Breteler,Species,Accepted,2898599,2641697,,Pl. Ecol. Evol. 143: 95 (2010),,Cameroon,ipni:77105451-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77105451-1,wfo-4000002448,,41361,,,,,Detarioideae
wfo-0000165383,2745103,Fabaceae,Crudia,senegalensis,,Crudia senegalensis,Planch. ex Benth.,Species,Accepted,2745103,2745047,,Trans. Linn. Soc. London 25: 314 (1865),,W. & WC. Trop. Africa,ipni:489150-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:489150-1,wfo-4000009814,,41363,,,,,Detarioideae
wfo-0000213370,2674965,Fabaceae,Berlinia,bruneelii,,Berlinia bruneelii,(De Wild.) Torre & Hillc.,Species,Accepted,2674965,2674950,2587530,"Bol. Soc. Brot., sér. 2, 29: 40 (1955)",,WC. Trop. Africa to NE. Angola,ipni:481836-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:481836-1,wfo-4000004489,,41365,,,,,Detarioideae
wfo-4000010168,2749030,Fabaceae,Cyanothyrsus,,,Cyanothyrsus,Harms,Genus,Synonym,2756752,,,"H.G.A.Engler & K.A.E.Prantl, Nat. Pflanzenfam., Nachtr. 1: 197 (1897)",,,ipni:22159-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:22159-1,,wfo-4000010739,41399,,,,,Detarioideae
wfo-0000178300,2857059,Fabaceae,Hymenaea,oblongifolia,davisii,Hymenaea oblongifolia var. davisii,(Sandwith) Y.T.Lee & Langenh.,Variety,Accepted,2857059,2857058,2857044,J. Arnold Arbor. 54: 102 (1973),,Venezuela to Guyana,ipni:125435-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:125435-2,wfo-0000165122,,41481,,,,,Detarioideae
wfo-0000168506,2834821,Fabaceae,Guibourtia,sousae,,Guibourtia sousae,J.Léonard,Species,Accepted,2834821,2834802,,Bull. Jard. Bot. État Bruxelles 20: 270 (1950),,Mozambique,ipni:497162-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:497162-1,wfo-4000016341,,41516,,,,,Detarioideae
wfo-0001443772,3244046,Fabaceae,Englerodendron,isopetalum,,Englerodendron isopetalum,(Harms) Breteler & Wieringa,Species,Accepted,3244046,2789244,2366133,Austral. Syst. Bot. 32: 568 (2019),,Cameroon to Gabon,ipni:77209419-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77209419-1,wfo-4000013452,,41550,,,,,Detarioideae
wfo-0000199633,2865923,Fabaceae,Intsia,amboinensis,,Intsia amboinensis,DC.,Species,Synonym,3012923,,,Prodr. 2: 509 (1825),,,ipni:500951-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:500951-1,,wfo-0000203558,41566,,,,,Detarioideae
wfo-0000206138,2591700,Fabaceae,Schotia,speciosa,,Schotia speciosa,Blanco,Species,Illegitimate,2752303,,,Fl. Filip.: 356 (1837),", nom. illeg.",,ipni:518054-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:518054-1,,wfo-0000192872,41582,,,,,Detarioideae
wfo-4000009483,2740415,Fabaceae,Cotylelobiopsis,,,Cotylelobiopsis,F.Heim,Genus,Synonym,2735808,,,Rech. Dipterocarp.: 125 (1892),,,ipni:14358-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:14358-1,,wfo-4000009218,41596,,,,,Detarioideae
wfo-0001443769,3244076,Fabaceae,Englerodendron,explicans,,Englerodendron explicans,(Baill.) Estrella & Ojeda,Species,Accepted,3244076,2789244,2452799,Austral. Syst. Bot. 32: 567 (2019),,W. Trop. Africa,ipni:77209416-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77209416-1,wfo-4000013452,,41605,,,,,Detarioideae
wfo-0000168393,2834811,Fabaceae,Guibourtia,demeusei,,Guibourtia demeusei,(Harms) J.Léonard,Species,Accepted,2834811,2834802,2735833,Bull. Jard. Bot. État Bruxelles 19: 403 (1949),,WC. Trop. Africa,ipni:497152-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:497152-1,wfo-4000016341,,41616,,,,,Detarioideae
wfo-0000169854,2373994,Fabaceae,Monopetalanthus,pectinatus,,Monopetalanthus pectinatus,A.Chev.,Species,Synonym,2643400,,,Rev. Int. Bot. Appl. Agric. Trop. 26: 593 (1946),,,ipni:509085-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:509085-1,,wfo-0000193692,41654,,,,,Detarioideae
wfo-0000720585,2846806,Fabaceae,Hermesias,hybrida,,Hermesias × hybrida,P.Knuth,Species,Synonym,2683865,,,Handb. Blutenb. 3: 359 (1905),,,ipni:498262-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:498262-1,,wfo-0000203531,41655,,,,,Detarioideae
wfo-0000174094,2752267,Fabaceae,Cynometra,cubensis,,Cynometra cubensis,A.Rich.,Species,Accepted,2752267,2752227,,"R.de la Sagra, Hist. Fis. Cuba, Bot. 10: 509 (1845)",,Cuba,ipni:489392-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:489392-1,wfo-4000010422,,41657,,,,,Detarioideae
wfo-4100000269,2428163,Fabaceae,Rotmannia,,,Rotmannia,Neck.,Genus,Invalid,2789844,,,Elem. Bot. 2: 450 (1790),", opus utique oppr.",,ipni:23453-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:23453-1,,wfo-4000013535,41665,,,,,Detarioideae
wfo-0000165648,2735874,Fabaceae,Copaifera,marginata,,Copaifera marginata,Benth.,Species,Accepted,2735874,2735808,,"C.F.P.von Martius & auct. suc. (eds.), Fl. Bras. 15(2): 243 (1870)",,Brazil,ipni:487025-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:487025-1,wfo-4000009218,,41738,,,,,Detarioideae
wfo-1200022410,2683851,Fabaceae,Brownea,coccinea,,Brownea coccinea,Loefl. ex Griseb.,Species,Illegitimate,2683881,,,Fl. Brit. W. I.: 212 (1860),", nom. illeg.",,ipni:482412-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:482412-1,,wfo-0001238743,41761,,,,,Detarioideae
wfo-0000180563,2735843,Fabaceae,Copaifera,glabra,,Copaifera glabra,Vogel,Species,Synonym,2735859,,,Linnaea 11: 410 (1837),,,ipni:486999-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:486999-1,,wfo-0000178505,41783,,,,,Detarioideae
wfo-4000017546,2846800,Fabaceae,Hermesias,,,Hermesias,Loefl.,Genus,Synonym,2683839,,,Iter Hispan.: 278 (1758),,,ipni:22583-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:22583-1,,wfo-4000005512,41787,,,,,Detarioideae
wfo-0000539776,2643180,Fabaceae,Apalatoa,guianensis,,Apalatoa guianensis,Lam.,Species,Synonym,2745106,,,Encycl. 1: 208 (1783),,,ipni:474842-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:474842-1,,wfo-0000184368,41818,,,,,Detarioideae
wfo-0000206075,2865938,Fabaceae,Intsia,puberula,,Intsia puberula,Miq.,Species,Synonym,2624984,,,"Fl. Ned. Ind., Eerste Bijv.: 288 (1861)",,,ipni:500965-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:500965-1,,wfo-0000206069,41834,,,,,Detarioideae
wfo-1200000490,2674953,Fabaceae,Berlinia,acuminata,foliosa,Berlinia acuminata var. foliosa,Baker f.,Variety,Synonym,2674982,,,Legum. Trop. Africa: 684 (1930),,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2674953-4,,wfo-0000213493,41881,,,,,Detarioideae
wfo-0000167713,2366278,Fabaceae,Macrolobium,obliquum,,Macrolobium obliquum,Stapf,Species,Synonym,2825255,,,"J. Linn. Soc., Bot. 37: 96 (1905)",,,ipni:505745-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:505745-1,,wfo-0000167702,41930,,,,,Detarioideae
wfo-0000212697,2643390,Fabaceae,Aphanocalyx,djumaensis,,Aphanocalyx djumaensis,(De Wild.) J.Léonard,Species,Accepted,2643390,2643388,2752273,"Mém. Acad. Roy. Sci. Outre-Mer, Cl. Sci. Nat. Méd., Collect. 8vo, n.s., 30(2): 263 (1957)",,Gabon to DR Congo,ipni:474856-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:474856-1,wfo-4000002618,,41935,,,,,Detarioideae
wfo-0000206100,2643175,Fabaceae,Apalatoa,blancoi,,Apalatoa blancoi,(Rolfe) Merr.,Species,Synonym,2745058,,2745058,Publ. Bur. Sci. Gov. Lab. 35: 19 (1905),,,ipni:474837-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:474837-1,,wfo-0000206099,41983,,,,,Detarioideae
wfo-0000193689,2373901,Fabaceae,Monopetalanthus,compactus,,Monopetalanthus compactus,Hutch. ex Lane-Poole,Species,Synonym,2643398,,,Trees Shrubs Sierra Leone: 64 (1916),,,ipni:509072-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:509072-1,,wfo-0000193688,42053,,,,,Detarioideae
wfo-0001057664,2752397,Fabaceae,Cynometra,yokotae,,Cynometra yokotae,Kaneh.,Species,Accepted,2752397,2752227,,Bot. Mag. (Tokyo) 46: 454 (1932),,Caroline Is.,ipni:489507-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:489507-1,wfo-4000010422,,42056,,,,,Detarioideae
wfo-0001057784,2867432,Fabaceae,Isomacrolobium,obanense,,Isomacrolobium obanense,(Baker f.) Aubrév. & Pellegr.,Species,Synonym,3243946,,2366277,Bull. Soc. Bot. France 104: 498 (1958),,,ipni:501008-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:501008-1,,wfo-0001443777,42077,,,,,Detarioideae
wfo-0001382170,2735901,Fabaceae,Copaifera,trapezifolia,crassiuscula,Copaifera trapezifolia var. crassiuscula,Hayne,Variety,Synonym,2735900,,,Linnaea 1: 427 (1826),,,ipni:64950-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:64950-2,,wfo-0000165659,42113,,,,,Detarioideae
wfo-1200000938,2880493,Fabaceae,Berlinia,acuminata,velutina,Berlinia acuminata var. velutina,A.Chev. ex Baker f.,Variety,Synonym,2674982,,,Legum. Trop. Africa 3: 684 (1930),,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2880493-4,,wfo-0000213493,42116,,,,,Detarioideae
wfo-0000743398,2895588,Fabaceae,Berlinia,korupensis,,Berlinia korupensis,Mackinder & Burgt,Species,Accepted,2895588,2674950,,Kew Bull. 64: 130 (2009),,W. Cameroon,ipni:77098527-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77098527-1,wfo-4000004489,,42128,,,,,Detarioideae
wfo-0000212513,2366303,Fabaceae,Macrolobium,sargosii,,Macrolobium sargosii,(Pellegr.) Pellegr.,Species,Synonym,2789245,,2789245,Bull. Soc. Bot. France 77: 666 (1930 publ. 1931),,,ipni:505771-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:505771-1,,wfo-0000212523,42195,,,,,Detarioideae
wfo-0000165657,2735895,Fabaceae,Copaifera,rondonii,,Copaifera rondonii,Hoehne,Species,Accepted,2735895,2735808,,Relat. Commiss. Linhas Telegr. Estratég. Matto Grosso Amazonas 5(8): 30 (1919),,W. Brazil,ipni:64948-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:64948-2,wfo-4000009218,,42226,,,,,Detarioideae
wfo-0000168817,2857366,Fabaceae,Hymenostegia,neoaubrevillei,,Hymenostegia neoaubrevillei,J.Léonard,Species,Accepted,2857366,2857347,,Bull. Jard. Bot. État Bruxelles 21: 444 (1951),,Gabon to Congo,ipni:498860-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:498860-1,wfo-4000018700,,42263,,,,,Detarioideae
